,job_type,cloud_provider,cluster_name,lat,lon,source_zone_id,target_zone_id,load_balance,cost_mix,source_job_type,weights_update_interval,gb_price,latency,mean_response_time,95th_response_time,99th_response_time,mean_drop_rate
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,600,0.055,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,800,0.055,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,1000,0.055,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,5,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,10,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,60,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,150,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,300,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,600,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,800,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,aws-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,1000,0.05499999999999999,3.0,363.0,363.0,363.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,5,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,10,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,60,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,150,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,300,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,600,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,800,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.01,product_page,1000,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,5,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,10,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,60,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,150,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,300,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,600,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,800,0.0,0.0,360.0,360.0,360.0,0.0
0,review,gcp,gcp-sa-east-1,-23.5505,-46.6333,gcp-sa-east-1-1,gcp-sa-east-1-1,KOSS,beta=0.99,product_page,1000,0.0,0.0,360.0,360.0,360.0,0.0
